C,SETP.WORLD,DVD_DISPATCHPRICE,AEMO,PUBLIC,2026/07/08,18:11:00,001783498260880,MONTHLY_ARCHIVE,001783498260880
I,DISPATCH,PRICE,5,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,LASTCHANGED,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG,PRICE_STATUS,PRE_AP_ENERGY_PRICE,PRE_AP_RAISE6_PRICE,PRE_AP_RAISE60_PRICE,PRE_AP_RAISE5MIN_PRICE,PRE_AP_RAISEREG_PRICE,PRE_AP_LOWER6_PRICE,PRE_AP_LOWER60_PRICE,PRE_AP_LOWER5MIN_PRICE,PRE_AP_LOWERREG_PRICE,CUMUL_PRE_AP_ENERGY_PRICE,CUMUL_PRE_AP_RAISE6_PRICE,CUMUL_PRE_AP_RAISE60_PRICE,CUMUL_PRE_AP_RAISE5MIN_PRICE,CUMUL_PRE_AP_RAISEREG_PRICE,CUMUL_PRE_AP_LOWER6_PRICE,CUMUL_PRE_AP_LOWER60_PRICE,CUMUL_PRE_AP_LOWER5MIN_PRICE,CUMUL_PRE_AP_LOWERREG_PRICE,OCD_STATUS,MII_STATUS,RAISE1SECRRP,RAISE1SECROP,RAISE1SECAPCFLAG,LOWER1SECRRP,LOWER1SECROP,LOWER1SECAPCFLAG,PRE_AP_RAISE1_PRICE,PRE_AP_LOWER1_PRICE,CUMUL_PRE_AP_RAISE1_PRICE,CUMUL_PRE_AP_LOWER1_PRICE
D,DISPATCH,PRICE,5,"2026/06/10 04:50:00",1,TAS1,20260610010,0,75.81694,0,75.81694,0,0,"2026/06/10 04:45:04",0.38,0.38,0,0.38,0.38,0,0.02,0.02,0,3.46,3.46,0,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,2.53,2.53,0,FIRM,75.81694,0.38,0.38,0.02,3.46,0.01,0.01,0.01,2.53,162940.65025,8895.66047,815.83423,423.70571,9063.81939,1440.44613,581.97527,172.9615,4937.49252,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,16.38,0.22
D,DISPATCH,PRICE,5,"2026/06/10 04:50:00",1,VIC1,20260610010,0,-3.01,0,-3.01,0,0,"2026/06/10 04:45:04",0.04,0.04,0,0.03,0.03,0,0.02,0.02,0,1,1,0,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,0.32,0.32,0,FIRM,-3.01,0.04,0.03,0.02,1,0.01,0.01,0.01,0.32,81136.6306,95.80321,78.12,38.57,6679.49091,25.95,92.90472,34.13172,2896.10271,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,53.77,1.67
D,DISPATCH,PRICE,5,"2026/06/10 04:55:00",1,NSW1,20260610011,0,67.99,0,67.99,0,0,"2026/06/10 04:50:04",0.05,0.05,0,0.03,0.03,0,0.03,0.03,0,3.44,3.44,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,0.7,0.7,0,FIRM,67.99,0.05,0.03,0.03,3.44,0.01,0.03,0.03,0.7,137830.83494,95.84321,78.14,38.59,6681.93091,25.95,92.83472,34.15172,2896.70271,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,53.76,1.67
D,DISPATCH,PRICE,5,"2026/06/10 04:55:00",1,QLD1,20260610011,0,64.5,0,64.5,0,0,"2026/06/10 04:50:04",0.05,0.05,0,0.03,0.03,0,0.03,0.03,0,3.44,3.44,0,0.38,0.38,0,0.2,0.2,0,0.03,0.03,0,0.7,0.7,0,FIRM,64.5,0.05,0.03,0.03,3.44,0.38,0.2,0.03,0.7,127990.12716,90.59321,70.45,36.65,6680.06091,382.23275,418.32563,66.55933,2929.11032,NOT_OCD,NOT_MII,0.03,0.03,0,0.01,0.01,0,0.03,0.01,53.71,46.55
D,DISPATCH,PRICE,5,"2026/06/10 04:55:00",1,SA1,20260610011,0,-3.01,0,-3.01,0,0,"2026/06/10 04:50:04",0.05,0.05,0,0.03,0.03,0,0.03,0.03,0,3.44,3.44,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,0.7,0.7,0,FIRM,-3.01,0.05,0.03,0.03,3.44,0.01,0.03,0.03,0.7,97774.5722,1590.44151,5428.08016,264.27176,6907.61267,126.85352,391.82779,44.31112,2906.86211,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,392.4,2029.94
D,DISPATCH,PRICE,5,"2026/06/10 04:55:00",1,TAS1,20260610011,0,75.7856,0,75.7856,0,0,"2026/06/10 04:50:04",0.38,0.38,0,0.38,0.38,0,0.03,0.03,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,2.53,2.53,0,FIRM,75.7856,0.38,0.38,0.03,3.46,0.01,0.03,0.03,2.53,162941.78305,8895.66047,815.83423,423.72571,9062.32939,1440.44613,581.90527,172.9815,4938.08252,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,16.37,0.22
D,DISPATCH,PRICE,5,"2026/06/10 04:55:00",1,VIC1,20260610011,0,-3.03964,0,-3.03964,0,0,"2026/06/10 04:50:04",0.05,0.05,0,0.03,0.03,0,0.03,0.03,0,3.44,3.44,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,0.7,0.7,0,FIRM,-3.03964,0.05,0.03,0.03,3.44,0.01,0.03,0.03,0.7,81135.79382,95.84321,78.14,38.59,6681.93091,25.95,92.83472,34.15172,2896.70271,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,53.76,1.67
D,DISPATCH,PRICE,5,"2026/06/10 05:00:00",1,NSW1,20260610012,0,61.06,0,61.06,0,0,"2026/06/10 04:55:09",0.04,0.04,0,0.03,0.03,0,0.02,0.02,0,1.5,1.5,0,0,0,0,0.01,0.01,0,0.01,0.01,0,0.7,0.7,0,FIRM,61.06,0.04,0.03,0.02,1.5,0,0.01,0.01,0.7,137849.51147,95.85321,78.16,38.6,6679.99091,25.94,92.75472,34.15172,2897.03271,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,53.75,1.67
D,DISPATCH,PRICE,5,"2026/06/10 05:00:00",1,QLD1,20260610012,0,56.40292,0,56.40292,0,0,"2026/06/10 04:55:09",0.04,0.04,0,0.03,0.03,0,0.02,0.02,0,1.5,1.5,0,1,1,0,0.28,0.28,0,0.03,0.03,0,0.72,0.72,0,FIRM,56.40292,0.04,0.03,0.02,1.5,1,0.28,0.03,0.72,127973.78008,90.60321,70.47,36.66,6678.12091,383.22275,418.51563,66.57933,2929.46032,NOT_OCD,NOT_MII,0.03,0.03,0,0.03,0.03,0,0.03,0.03,53.7,46.58
D,DISPATCH,PRICE,5,"2026/06/10 05:00:00",1,SA1,20260610012,0,-2.99989,0,-2.99989,0,0,"2026/06/10 04:55:09",0.04,0.04,0,0.03,0.03,0,0.02,0.02,0,1.5,1.5,0,0,0,0,0.01,0.01,0,0.01,0.01,0,0.7,0.7,0,FIRM,-2.99989,0.04,0.03,0.02,1.5,0,0.01,0.01,0.7,97773.57231,1590.45151,5428.10016,264.28176,6905.67267,126.84352,391.74779,44.31112,2907.19211,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,392.39,2029.94
D,DISPATCH,PRICE,5,"2026/06/10 05:00:00",1,TAS1,20260610012,0,75.75157,0,75.75157,0,0,"2026/06/10 04:55:09",0.38,0.38,0,0.38,0.38,0,0.02,0.02,0,3.46,3.46,0,0,0,0,0.01,0.01,0,0.01,0.01,0,2.53,2.53,0,FIRM,75.75157,0.38,0.38,0.02,3.46,0,0.01,0.01,2.53,162942.83784,8895.66047,815.83423,423.73571,9060.83939,1440.43613,581.82527,172.9815,4938.67252,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,16.36,0.22
D,DISPATCH,PRICE,5,"2026/06/10 05:00:00",1,VIC1,20260610012,0,-3.07182,0,-3.07182,0,0,"2026/06/10 04:55:09",0.04,0.04,0,0.03,0.03,0,0.02,0.02,0,1.5,1.5,0,0,0,0,0.01,0.01,0,0.01,0.01,0,0.7,0.7,0,FIRM,-3.07182,0.04,0.03,0.02,1.5,0,0.01,0.01,0.7,81134.88358,95.85321,78.16,38.6,6679.99091,25.94,92.75472,34.15172,2897.03271,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,53.75,1.67
D,DISPATCH,PRICE,5,"2026/06/10 05:05:00",1,NSW1,20260610013,0,67.98,0,67.98,0,0,"2026/06/10 05:00:04",0.04,0.04,0,0.03,0.03,0,0.02,0.02,0,6.81,6.81,0,0.03,0.03,0,0.03,0.03,0,0.03,0.03,0,0.1,0.1,0,FIRM,67.98,0.04,0.03,0.02,6.81,0.03,0.03,0.03,0.1,137878.98147,95.85321,78.16,38.61,6685.43091,25.96,92.68472,34.17172,2897.03271,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,53.74,1.67
D,DISPATCH,PRICE,5,"2026/06/10 05:05:00",1,QLD1,20260610013,0,65.83955,0,65.83955,0,0,"2026/06/10 05:00:04",0.04,0.04,0,0.03,0.03,0,0.02,0.02,0,6.81,6.81,0,0.03,0.03,0,0.03,0.03,0,0.03,0.03,0,0.1,0.1,0,FIRM,65.83955,0.04,0.03,0.02,6.81,0.03,0.03,0.03,0.1,127966.86963,90.60321,70.47,36.67,6683.56091,383.24275,418.44563,66.59933,2929.46032,NOT_OCD,NOT_MII,0.03,0.03,0,0.01,0.01,0,0.03,0.01,53.69,46.59
D,DISPATCH,PRICE,5,"2026/06/10 05:05:00",1,SA1,20260610013,0,-2.99989,0,-2.99989,0,0,"2026/06/10 05:00:04",0.04,0.04,0,0.03,0.03,0,0.02,0.02,0,6.81,6.81,0,0.03,0.03,0,0.03,0.03,0,0.03,0.03,0,0.1,0.1,0,FIRM,-2.99989,0.04,0.03,0.02,6.81,0.03,0.03,0.03,0.1,97772.57242,1590.45151,5428.10016,264.29176,6911.11267,126.86352,391.67779,44.33112,2907.19211,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,392.38,2029.94
D,DISPATCH,PRICE,5,"2026/06/10 05:05:00",1,TAS1,20260610013,0,75.6891,0,75.6891,0,0,"2026/06/10 05:00:04",0.38,0.38,0,0.38,0.38,0,0.02,0.02,0,3.46,3.46,0,0.03,0.03,0,0.03,0.03,0,0.03,0.03,0,2.53,2.53,0,FIRM,75.6891,0.38,0.38,0.02,3.46,0.03,0.03,0.03,2.53,162943.80255,8895.66047,815.83423,423.74571,9059.34939,1440.45613,581.75527,173.0015,4937.26252,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,16.35,0.22
D,DISPATCH,PRICE,5,"2026/06/10 05:05:00",1,VIC1,20260610013,0,-3.11512,0,-3.11512,0,0,"2026/06/10 05:00:04",0.04,0.04,0,0.03,0.03,0,0.02,0.02,0,6.81,6.81,0,0.03,0.03,0,0.03,0.03,0,0.03,0.03,0,0.1,0.1,0,FIRM,-3.11512,0.04,0.03,0.02,6.81,0.03,0.03,0.03,0.1,81133.92035,95.85321,78.16,38.61,6685.43091,25.96,92.68472,34.17172,2897.03271,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,53.74,1.67
D,DISPATCH,PRICE,5,"2026/06/10 05:10:00",1,TAS1,20260610014,0,75.79277,0,75.79277,0,0,"2026/06/10 05:05:05",0.38,0.38,0,0.38,0.38,0,0.02,0.02,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,2.53,2.53,0,FIRM,75.79277,0.38,0.38,0.02,3.46,0.01,0.03,0.03,2.53,162942.70134,8895.66047,815.83423,423.75571,9057.85939,1440.43613,581.68527,173.0215,4935.85252,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,16.34,0.21
D,DISPATCH,PRICE,5,"2026/06/10 05:10:00",1,NSW1,20260610014,0,70.47,0,70.47,0,0,"2026/06/10 05:05:05",0.04,0.04,0,0.03,0.03,0,0.02,0.02,0,6.81,6.81,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,0.94,0.94,0,FIRM,70.47,0.04,0.03,0.02,6.81,0.01,0.03,0.03,0.94,137908.04176,95.86321,78.18,38.62,6685.71091,25.94,92.61472,34.19172,2897.12271,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,53.73,1.66
D,DISPATCH,PRICE,5,"2026/06/10 05:10:00",1,QLD1,20260610014,0,67.11,0,67.11,0,0,"2026/06/10 05:05:05",0.04,0.04,0,0.03,0.03,0,0.02,0.02,0,6.81,6.81,0,0.29,0.29,0,0.13734,0.13734,0,0.03,0.03,0,0.94,0.94,0,FIRM,67.11,0.04,0.03,0.02,6.81,0.29,0.13734,0.03,0.94,127961.22954,90.61321,70.49,36.68,6683.84091,383.50275,418.48297,66.61933,2929.55032,NOT_OCD,NOT_MII,0.03,0.03,0,0.01,0.01,0,0.03,0.01,53.68,46.59
D,DISPATCH,PRICE,5,"2026/06/10 05:10:00",1,SA1,20260610014,0,-2.92258,0,-2.92258,0,0,"2026/06/10 05:05:05",0.04,0.04,0,0.03,0.03,0,0.02,0.02,0,6.81,6.81,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,0.94,0.94,0,FIRM,-2.92258,0.04,0.03,0.02,6.81,0.01,0.03,0.03,0.94,97769.7397,1590.46151,5428.12016,264.30176,6911.39267,126.84352,391.60779,44.35112,2907.28211,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,392.37,2029.93
D,DISPATCH,PRICE,5,"2026/06/10 05:10:00",1,VIC1,20260610014,0,-3.01,0,-3.01,0,0,"2026/06/10 05:05:05",0.04,0.04,0,0.03,0.03,0,0.02,0.02,0,6.81,6.81,0,0.01,0.01,0,0.03,0.03,0,0.03,0.03,0,0.94,0.94,0,FIRM,-3.01,0.04,0.03,0.02,6.81,0.01,0.03,0.03,0.94,81131.01035,95.86321,78.18,38.62,6685.71091,25.94,92.61472,34.19172,2897.12271,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,53.73,1.66
D,DISPATCH,PRICE,5,"2026/06/10 05:15:00",1,NSW1,20260610015,0,70.48,0,70.48,0,0,"2026/06/10 05:10:05",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.02,0.02,0,0.02,0.02,0,FIRM,70.48,0.04,0.03,0.01,3.46,0.01,0.03,0.02,0.02,137922.46176,95.86321,78.18,38.62,6688.17091,25.94,92.61472,34.20172,2896.77271,NOT_OCD,NOT_MII,0.02,0.02,0,0,0,0,0.02,0,53.71,1.65
D,DISPATCH,PRICE,5,"2026/06/10 05:15:00",1,QLD1,20260610015,0,66.98418,0,66.98418,0,0,"2026/06/10 05:10:05",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,3.46,3.46,0,0.29,0.29,0,0.38,0.38,0,0.02,0.02,0,0.02,0.02,0,FIRM,66.98418,0.04,0.03,0.01,3.46,0.29,0.38,0.02,0.02,127953.04367,90.61321,70.49,36.68,6686.30091,383.78275,418.83297,66.62933,2929.20032,NOT_OCD,NOT_MII,0.02,0.02,0,0.01,0.01,0,0.02,0.01,53.66,46.59
D,DISPATCH,PRICE,5,"2026/06/10 05:15:00",1,SA1,20260610015,0,-2.92181,0,-2.92181,0,0,"2026/06/10 05:10:05",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.02,0.02,0,0.02,0.02,0,FIRM,-2.92181,0.04,0.03,0.01,3.46,0.01,0.03,0.02,0.02,97768.81789,1590.46151,5428.12016,264.30176,6913.85267,126.84352,391.60779,44.36112,2906.93211,NOT_OCD,NOT_MII,0.02,0.02,0,0,0,0,0.02,0,392.35,2029.92
D,DISPATCH,PRICE,5,"2026/06/10 05:15:00",1,TAS1,20260610015,0,75.78471,0,75.78471,0,0,"2026/06/10 05:10:05",0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.02,0.02,0,2.53,2.53,0,FIRM,75.78471,0.38,0.38,0.01,3.46,0.01,0.03,0.02,2.53,162943.80771,8895.66047,815.83423,423.75571,9056.36939,1440.43613,581.68527,173.0315,4936.44252,NOT_OCD,NOT_MII,0.02,0.02,0,0,0,0,0.02,0,16.32,0.2
D,DISPATCH,PRICE,5,"2026/06/10 05:15:00",1,VIC1,20260610015,0,-3.01,0,-3.01,0,0,"2026/06/10 05:10:05",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.02,0.02,0,0.02,0.02,0,FIRM,-3.01,0.04,0.03,0.01,3.46,0.01,0.03,0.02,0.02,81130.18473,95.86321,78.18,38.62,6688.17091,25.94,92.61472,34.20172,2896.77271,NOT_OCD,NOT_MII,0.02,0.02,0,0,0,0,0.02,0,53.71,1.65
D,DISPATCH,PRICE,5,"2026/06/10 05:20:00",1,NSW1,20260610016,0,70.42,0,70.42,0,0,"2026/06/10 05:15:05",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,0.01,0.01,0,FIRM,70.42,0.04,0.03,0.01,3.46,0.01,0.03,0.01,0.01,137936.82176,95.86321,78.18,38.61,6688.16091,25.94,92.61472,34.20172,2895.85271,NOT_OCD,NOT_MII,0.02,0.02,0,0,0,0,0.02,0,53.69,1.65
D,DISPATCH,PRICE,5,"2026/06/10 05:20:00",1,QLD1,20260610016,0,67.19,0,67.19,0,0,"2026/06/10 05:15:05",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,3.46,3.46,0,0.35558,0.35558,0,0.1,0.1,0,0.01,0.01,0,0.01,0.01,0,FIRM,67.19,0.04,0.03,0.01,3.46,0.35558,0.1,0.01,0.01,127941.40361,90.61321,70.49,36.67,6686.29091,384.12833,418.90297,66.62933,2928.28032,NOT_OCD,NOT_MII,0.02,0.02,0,0.01,0.01,0,0.02,0.01,53.64,46.6
D,DISPATCH,PRICE,5,"2026/06/10 05:20:00",1,SA1,20260610016,0,-2.64163,0,-2.64163,0,0,"2026/06/10 05:15:05",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,0.01,0.01,0,FIRM,-2.64163,0.04,0.03,0.01,3.46,0.01,0.03,0.01,0.01,97766.26733,1590.46151,5428.12016,264.29176,6913.84267,126.84352,391.60779,44.36112,2906.01211,NOT_OCD,NOT_MII,0.02,0.02,0,0,0,0,0.02,0,392.33,2029.92
D,DISPATCH,PRICE,5,"2026/06/10 05:20:00",1,TAS1,20260610016,0,76.14075,0,76.14075,0,0,"2026/06/10 05:15:05",0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,2.53,2.53,0,FIRM,76.14075,0.38,0.38,0.01,3.46,0.01,0.03,0.01,2.53,162943.05474,8895.66047,815.83423,423.74571,9054.87939,1440.43613,581.68527,173.0315,4937.03252,NOT_OCD,NOT_MII,0.02,0.02,0,0,0,0,0.02,0,16.3,0.2
D,DISPATCH,PRICE,5,"2026/06/10 05:20:00",1,VIC1,20260610016,0,-2.67,0,-2.67,0,0,"2026/06/10 05:15:05",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,0.01,0.01,0,FIRM,-2.67,0.04,0.03,0.01,3.46,0.01,0.03,0.01,0.01,81127.61473,95.86321,78.18,38.61,6688.16091,25.94,92.61472,34.20172,2895.85271,NOT_OCD,NOT_MII,0.02,0.02,0,0,0,0,0.02,0,53.69,1.65
D,DISPATCH,PRICE,5,"2026/06/10 05:25:00",1,NSW1,20260610017,0,67.99,0,67.99,0,0,"2026/06/10 05:20:05",0.03,0.03,0,0.02,0.02,0,0.01,0.01,0,0.57,0.57,0,0.01,0.01,0,0.03,0.03,0,0.02,0.02,0,0.37,0.37,0,FIRM,67.99,0.03,0.02,0.01,0.57,0.01,0.03,0.02,0.37,137939.92169,95.85321,78.17,38.61,6687.82091,25.94,92.61472,34.21172,2896.12271,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,53.66,1.65
D,DISPATCH,PRICE,5,"2026/06/10 05:25:00",1,QLD1,20260610017,0,65.40836,0,65.40836,0,0,"2026/06/10 05:20:05",0.03,0.03,0,0.02,0.02,0,0.01,0.01,0,0.57,0.57,0,0.1,0.1,0,0.1,0.1,0,0.02,0.02,0,0.37,0.37,0,FIRM,65.40836,0.03,0.02,0.01,0.57,0.1,0.1,0.02,0.37,127929.08197,90.60321,70.48,36.67,6685.95091,384.21833,418.97297,66.63933,2928.55032,NOT_OCD,NOT_MII,0.01,0.01,0,0.01,0.01,0,0.01,0.01,53.61,46.61
D,DISPATCH,PRICE,5,"2026/06/10 05:25:00",1,SA1,20260610017,0,-2.25332,0,-2.25332,0,0,"2026/06/10 05:20:05",0.03,0.03,0,0.02,0.02,0,0.01,0.01,0,0.57,0.57,0,0.01,0.01,0,0.03,0.03,0,0.02,0.02,0,0.37,0.37,0,FIRM,-2.25332,0.03,0.02,0.01,0.57,0.01,0.03,0.02,0.37,97764.10463,1590.45151,5428.11016,264.29176,6913.50267,126.84352,391.60779,44.37112,2906.28211,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,392.3,2029.92
D,DISPATCH,PRICE,5,"2026/06/10 05:25:00",1,TAS1,20260610017,0,76.54769,0,76.54769,0,0,"2026/06/10 05:20:05",0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.02,0.02,0,2.53,2.53,0,FIRM,76.54769,0.38,0.38,0.01,3.46,0.01,0.03,0.02,2.53,162942.70898,8895.66047,815.83423,423.74571,9053.38939,1440.43613,581.68527,173.0415,4937.62252,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,16.27,0.2
D,DISPATCH,PRICE,5,"2026/06/10 05:25:00",1,VIC1,20260610017,0,-2.29,0,-2.29,0,0,"2026/06/10 05:20:05",0.03,0.03,0,0.02,0.02,0,0.01,0.01,0,0.57,0.57,0,0.01,0.01,0,0.03,0.03,0,0.02,0.02,0,0.37,0.37,0,FIRM,-2.29,0.03,0.02,0.01,0.57,0.01,0.03,0.02,0.37,81125.42473,95.85321,78.17,38.61,6687.82091,25.94,92.61472,34.21172,2896.12271,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,53.66,1.65
D,DISPATCH,PRICE,5,"2026/06/10 05:30:00",1,NSW1,20260610018,0,67.98,0,67.98,0,0,"2026/06/10 05:25:06",0.03,0.03,0,0.02,0.02,0,0.01,0.01,0,4.98,4.98,0,0,0,0,0.01,0.01,0,0.01,0.01,0,0.9,0.9,0,FIRM,67.98,0.03,0.02,0.01,4.98,0,0.01,0.01,0.9,137951.84169,95.84321,78.16,38.61,6691.80091,25.93,92.59472,34.21172,2896.92271,NOT_OCD,NOT_MII,0.02,0.02,0,0,0,0,0.02,0,53.64,1.65
D,DISPATCH,PRICE,5,"2026/06/10 05:30:00",1,QLD1,20260610018,0,62.50553,0,62.50553,0,0,"2026/06/10 05:25:06",0.03,0.03,0,0.02,0.02,0,0.01,0.01,0,4.98,4.98,0,1,1,0,1,1,0,0.03,0.03,0,0.92,0.92,0,FIRM,62.50553,0.03,0.02,0.01,4.98,1,1,0.03,0.92,127912.75744,90.59321,70.47,36.67,6689.93091,385.20833,419.94297,66.65933,2929.37032,NOT_OCD,NOT_MII,0.02,0.02,0,0.01,0.01,0,0.02,0.01,53.59,46.62
D,DISPATCH,PRICE,5,"2026/06/10 05:30:00",1,SA1,20260610018,0,-2.31264,0,-2.31264,0,0,"2026/06/10 05:25:06",0.03,0.03,0,0.02,0.02,0,0.01,0.01,0,4.98,4.98,0,0,0,0,0.01,0.01,0,0.01,0.01,0,0.9,0.9,0,FIRM,-2.31264,0.03,0.02,0.01,4.98,0,0.01,0.01,0.9,97762.84199,1590.44151,5428.10016,264.29176,6917.48267,126.83352,391.58779,44.37112,2907.08211,NOT_OCD,NOT_MII,0.02,0.02,0,0,0,0,0.02,0,392.28,2029.92
D,DISPATCH,PRICE,5,"2026/06/10 05:30:00",1,TAS1,20260610018,0,76.54156,0,76.54156,0,0,"2026/06/10 05:25:06",0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,3.46,3.46,0,0,0,0,0.01,0.01,0,0.01,0.01,0,2.53,2.53,0,FIRM,76.54156,0.38,0.38,0.01,3.46,0,0.01,0.01,2.53,162939.11054,8895.66047,815.83423,423.74571,9051.89939,1440.42613,581.66527,173.0415,4938.21252,NOT_OCD,NOT_MII,0.02,0.02,0,0,0,0,0.02,0,16.25,0.2
D,DISPATCH,PRICE,5,"2026/06/10 05:30:00",1,VIC1,20260610018,0,-2.29,0,-2.29,0,0,"2026/06/10 05:25:06",0.03,0.03,0,0.02,0.02,0,0.01,0.01,0,4.98,4.98,0,0,0,0,0.01,0.01,0,0.01,0.01,0,0.9,0.9,0,FIRM,-2.29,0.03,0.02,0.01,4.98,0,0.01,0.01,0.9,81124.31181,95.84321,78.16,38.61,6691.80091,25.93,92.59472,34.21172,2896.92271,NOT_OCD,NOT_MII,0.02,0.02,0,0,0,0,0.02,0,53.64,1.65
D,DISPATCH,PRICE,5,"2026/06/10 05:35:00",1,NSW1,20260610019,0,58.68234,0,58.68234,0,0,"2026/06/10 05:30:06",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,3.46,3.46,0,0,0,0,0.01,0.01,0,0.01,0.01,0,0.35,0.35,0,FIRM,58.68234,0.04,0.03,0.01,3.46,0,0.01,0.01,0.35,137960.35249,95.84321,78.16,38.61,6694.26091,25.92,92.51472,34.21172,2895.76271,NOT_OCD,NOT_MII,0.02,0.02,0,0,0,0,0.02,0,53.62,1.65
D,DISPATCH,PRICE,5,"2026/06/10 05:35:00",1,QLD1,20260610019,0,53.75,0,53.75,0,0,"2026/06/10 05:30:06",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,3.46,3.46,0,1,1,0,1,1,0,0.03,0.03,0,0.37,0.37,0,FIRM,53.75,0.04,0.03,0.01,3.46,1,1,0.03,0.37,127885.75744,90.59321,70.47,36.67,6692.39091,386.19833,420.85297,66.67933,2928.23032,NOT_OCD,NOT_MII,0.02,0.02,0,0.01,0.01,0,0.02,0.01,53.57,46.63
D,DISPATCH,PRICE,5,"2026/06/10 05:40:00",1,NSW1,20260610020,0,70.48,0,70.48,0,0,"2026/06/10 05:35:06",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,1.37,1.37,0,0.01,0.01,0,0.03,0.03,0,0.02,0.02,0,0.89,0.89,0,FIRM,70.48,0.04,0.03,0.01,1.37,0.01,0.03,0.02,0.89,137980.66095,95.84321,78.16,38.61,6694.63091,25.92,92.44472,34.22172,2894.65271,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,53.59,1.65
